id,rec_price_m,price,city,lat,lon,bathrooms,height,state,type,year,floor,max_floor,area,views
1010627714,684680,41990000,Алматы,43.303759159398,76.997032615403,1,2.7,свежий ремонт,монолитный,2025,2,9,57,237
1010376374,771920,40500000,Алматы,43.2497,76.905867,1,2.5,черновая отделка,панельный,1980,1,5,4,198
1009870229,631660,35000000,Алматы,43.245379,76.809784,1,2.7,"не новый, но аккуратный ремонт",монолитный,2024,6,12,55,79
1007741815,672770,31000000,Астана,51.079654882288,71.438873408163,1,3.3,черновая отделка,кирпичный,2026,9,9,42,143
1005625474,761110,40800000,Астана,51.095619527615,71.391987287486,1,2,черновая отделка,кирпичный,2024,1,9,60,65
1001015563,645180,37500000,Алматы,43.219795536167,76.873418439148,1,2,черновая отделка,панельный,1974,1,5,62,215
1011409164,798660,87990000,Астана,51.12675759103,71.421359888606,1,2,"не новый, но аккуратный ремонт",монолитный,2020,6,12,1,35
1011439090,459190,37917000,Петропавловск,54.856527847096,69.121591852715,2,2,черновая отделка,монолитный,2027,10,12,26,0
1011375056,668080,26500000,Астана,51.098058309585,71.43416082537,1,2,черновая отделка,кирпичный,2021,5,10,4,31
692185353,604660,24500000,Алматы,43.227225,76.798123,1,2.7,требует ремонта Санузел совмещенный,панельный,1983,5,5,2,217
679349497,950940,49000000,Алматы,43.252021092113,76.897559165955,1,2,свежий ремонт,монолитный,2021,9,13,5,179
1011264773,769460,91800000,Астана,51.074432417972,71.423817040359,1,3.3,черновая отделка,кирпичный,2025,10,12,123,45
761565883,663510,29000000,Астана,51.127067143808,71.367136470965,1,2.8,черновая отделка,кирпичный,2017,2,13,3,245
699702293,941270,58000000,Алматы,43.207633425926,76.787427811855,2,2.7,черновая отделка,монолитный,2022,2,10,97,261
696085756,721750,27900000,Астана,51.087550864333,71.490558564026,1,2.7,свежий ремонт,кирпичный,2021,7,7,50,176
682422796,906220,85000000,Алматы,43.236986,76.880283,2,2,свежий ремонт,монолитный,2022,11,18,104,279
1010886638,627040,35000000,Астана,51.130270970453,71.397925378322,1,2,черновая отделка,монолитный,2018,3,9,48,330
1010070799,694880,19900000,Алматы,43.221195609033,76.782686700823,1,2,черновая отделка,монолитный,2026,7,9,37,291
1009504035,578490,21990000,Астана,51.177833912649,71.390657018146,1,2.7,свежий ремонт,монолитный,2022,9,13,37,62
1009502102,560780,28000000,Астана,51.164917889229,71.389724058531,1,2,свежий ремонт,монолитный,2025,14,18,42,66
1008976354,568030,24900000,Астана,51.140542662548,71.471053541089,1,2.7,"не новый, но аккуратный ремонт",кирпичный,2021,6,12,41,75
1008906580,650040,31000000,Астана,51.13805938578,71.378563094581,1,2,свежий ремонт,кирпичный,2025,7,8,39,100
1008762946,731230,40000000,Алматы,43.247510845296,76.868886455483,1,2.8,"не новый, но аккуратный ремонт",монолитный,2012,10,15,1,263
1008461222,577850,27500000,Астана,51.162699600419,71.401618476702,1,2,черновая отделка,монолитный,2021,2,16,36,96
1008011862,655950,41000000,Астана,51.105916496793,71.501046641694,1,3.3,свободная планировка,кирпичный,2026,4,6,35,199
1007944783,686670,40500000,Алматы,43.236743,76.823169,1,2.58,"не новый, но аккуратный ремонт Санузел раздельный",кирпичный,1994,4,9,50,245
1006170532,503240,21000000,Астана,51.171642203317,71.412937601272,1,2.7,черновая отделка,монолитный,2011,8,14,6,250
1004965213,994150,70000000,Алматы,43.268967369064,76.945720911026,1,2.8,черновая отделка,монолитный,2022,9,16,95,96
1004670192,961670,62000000,Алматы,43.289119,76.998789,1,2,свежий ремонт,монолитный,2024,6,6,66,43
1003319057,797790,42000000,Алматы,43.236841,76.886823,2,2,черновая отделка,монолитный,2025,3,9,7,167
690892274,758900,55000000,Астана,51.088842081782,71.425247558362,1,2.7,свежий ремонт,монолитный,2021,6,22,70,35
1011250016,521010,21500000,Алматы,43.311151625878,76.89667387698,1,2.8,черновая отделка,монолитный,2014,1,7,42,221
1010724892,660980,28750000,Алматы,43.227133403786,76.801954611292,1,2,черновая отделка,монолитный,2025,3,12,1,182
1010196636,646950,52000000,Алматы,43.273317720405,76.810425023058,2,3.3,черновая отделка,монолитный,2026,1,6,65,75
1006304728,786360,45500000,Алматы,43.221393221669,76.795446328504,1,2.8,"не новый, но аккуратный ремонт",монолитный,2012,10,14,1,136
1008836486,737560,18500000,Астана,51.080410050457,71.49458969972,1,2.85,черновая отделка,монолитный,2026,9,9,39,205
1001965986,743600,30000000,Астана,51.117249080002,71.394094821848,1,2.7,черновая отделка,монолитный,2020,6,11,5,145
693723812,646950,31999999,Алматы,43.221733,76.787604,1,2.7,свежий ремонт,монолитный,2022,5,6,9,242
689098887,901160,81000000,Алматы,43.211365939247,76.897194385529,2,2.85,"не новый, но аккуратный ремонт",монолитный,2021,15,17,70,191
1011046550,660870,70000000,Астана,51.099974425896,71.384663748011,2,2,свежий ремонт,кирпичный,2023,4,10,6,132
1010896100,891080,41500000,Алматы,43.21780463111,76.883636864724,1,2,черновая отделка,монолитный,2025,1,9,43,139
1010656394,646950,39000000,Алматы,43.231647175142,76.796896473506,1,2.8,"не новый, но аккуратный ремонт",монолитный,2022,1,12,57,144
1010417038,676110,61500000,Астана,51.126723455419,71.376422029408,2,2,свежий ремонт,кирпичный,2025,6,9,88,124
1009936584,562230,22500000,Астана,51.16193131907,71.403593491025,1,3.15,свежий ремонт,кирпичный,2022,2,12,33,268
1009819961,835330,125000000,Алматы,43.230707003034,76.947164889705,2,2,"не новый, но аккуратный ремонт",монолитный,2008,19,30,160,161
1009749207,580210,23500000,Астана,51.164580604034,71.389251989745,1,2,черновая отделка,монолитный,2025,2,12,3,155
1009163397,589560,29000000,Астана,51.161285,71.376018,1,2,свежий ремонт,кирпичный,2023,3,12,37,129
1007771243,848380,71900000,Астана,51.101717377887,71.38722945148,2,2,черновая отделка,монолитный,2024,11,12,90,151
1006473053,938520,46500000,Алматы,43.261426,76.904421,1,2.7,свежий ремонт,монолитный,2025,3,17,5,239
1005422508,666990,33000000,Алматы,43.273317720405,76.810425023058,1,2.7,черновая отделка,монолитный,2025,3,6,38,139
1003352854,488200,28900000,Астана,51.15754,71.508583,1,2.7,черновая отделка,кирпичный,2008,1,9,57,136
1003309993,886290,87000000,Алматы,43.245441392739,76.924016025062,2,2,свободная планировка,монолитный,2025,8,9,87,116
1002769404,865090,54000000,Алматы,43.170241568993,76.910204886954,2,3.2,черновая отделка,монолитный,2025,2,3,8,320
1010451810,406080,30000000,Усть-Каменогорск,49.969252,82.582286,1,2,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1986,4,5,3,1072
1010919521,898600,46500000,Алматы,43.293502786633,77.013668000349,1,2.7,свежий ремонт,монолитный,2025,3,6,49,440
1011420084,544900,60000000,Атырау,47.108657084695,51.860871969524,1,2,черновая отделка,монолитный,2025,7,9,64,26
1011124521,879740,49000000,Алматы,43.288614411414,77.000030958433,1,3.2,свежий ремонт,монолитный,2024,6,6,7,291
1011006364,488880,23200000,Астана,51.148282874073,71.481304764748,1,2.7,"не новый, но аккуратный ремонт",кирпичный,2006,9,9,46,547
1011149116,613630,22000000,Астана,51.147392127231,71.366779172057,1,2.7,черновая отделка,монолитный,2017,6,12,46,430
1010713770,633280,35000000,Алматы,43.245208150264,76.806821418877,1,2.85,свежий ремонт,монолитный,2025,10,12,60,337
1008448585,500670,35000000,Алматы,43.252795369936,76.824444223488,1,2.8,свежий ремонт Санузел раздельный,монолитный,2010,5,9,7,218
762128357,537220,53990000,Астана,51.160868752174,71.401906563174,2,2,свежий ремонт,монолитный,2022,11,18,2,184
761495808,880850,50000000,Алматы,43.218890841138,76.887264823848,1,2.7,черновая отделка,монолитный,2023,14,15,50,44
761207403,880850,52000000,Алматы,43.245910712065,76.854498186465,1,2.8,свежий ремонт,монолитный,2023,6,9,1,165
1010639505,701440,47000000,Алматы,43.23315,76.899274,1,2.5,черновая отделка,панельный,1972,2,4,4,296
1009067156,721690,45000000,Алматы,43.24354647951,76.830598294154,1,2.7,черновая отделка,монолитный,2022,4,11,4,182
1008250252,678950,48000000,Алматы,43.255935098323,76.884352799416,1,2,черновая отделка,панельный,1978,2,5,1,205
1007318510,997820,41500000,Алматы,43.264287404008,76.904360640487,1,2.7,"не новый, но аккуратный ремонт",монолитный,2022,15,15,8,195
1010893735,524120,23000000,Астана,51.154861719445,71.521094698798,1,2.7,черновая отделка,кирпичный,2016,12,12,63,632
1011424577,891950,74000000,Алматы,43.267796317297,76.925256130626,1,2,свежий ремонт,монолитный,2024,8,12,73,31
1010393639,411150,19500000,Караганда,49.791189,73.090237,1,2,черновая отделка,кирпичный,1967,5,5,64,1406
1011252699,492610,19200000,Астана,51.161597100747,71.457826886326,1,2.7,черновая отделка,кирпичный,2011,12,15,7,1050
26809788,575420,50000000,Астанапоказать на карте,51.117415,71.473396,2,2,черновая отделка,кирпичный,2017,2,12,5,10273
1009837710,740910,33500000,Астана,51.096908646153,71.382093393245,1,2,свежий ремонт,монолитный,2025,4,9,7,1744
1010451810,406080,30000000,Усть-Каменогорск,49.969252,82.582286,1,2,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1986,4,5,3,1072
1010919521,898600,46500000,Алматы,43.293502786633,77.013668000349,1,2.7,свежий ремонт,монолитный,2025,3,6,49,440
1011420084,544900,60000000,Атырау,47.108657084695,51.860871969524,1,2,черновая отделка,монолитный,2025,7,9,64,26
1011124521,879740,49000000,Алматы,43.288614411414,77.000030958433,1,3.2,свежий ремонт,монолитный,2024,6,6,7,291
1011006364,488880,23200000,Астана,51.148282874073,71.481304764748,1,2.7,"не новый, но аккуратный ремонт",кирпичный,2006,9,9,46,547
1011149116,613630,22000000,Астана,51.147392127231,71.366779172057,1,2.7,черновая отделка,монолитный,2017,6,12,46,431
1011416432,915320,28500000,Алматы,43.195246,76.881101,1,2,свежий ремонт Санузел совмещенный,кирпичный,1986,2,5,31,9
1009374505,670160,30990000,Астана,51.140453723792,71.363007243806,1,2,черновая отделка,2020,2020,3,5,3,880
1011423298,679590,27000000,Астана,51.129871034327,71.375505924007,1,2,черновая отделка,монолитный,2017,9,12,55,5
1008322453,747720,29500000,Астана,51.100415861777,71.382126007132,1,2,черновая отделка,монолитный,2026,12,12,53,118
1008227877,936490,45500000,Алматы,43.252021092113,76.897559165955,1,2.7,черновая отделка,монолитный,2020,9,13,48,106
1009552529,740910,31500000,Астана,51.126284088929,71.378230689292,1,2,свежий ремонт,монолитный,2025,5,9,37,298
1008908788,880850,45000000,Алматы,43.219394,76.887138,1,2.7,черновая отделка,монолитный,2023,5,16,9,160
1007631104,633280,41000000,Алматы,43.25641,76.821363,1,2.85,черновая отделка Санузел совмещенный,монолитный,2025,6,6,8,19
1006536051,873900,56000000,Алматы,43.179250833109,76.925203800092,1,2,свежий ремонт,монолитный,2024,3,3,52,101
1006470454,652600,59900000,Астана,51.114328350953,71.498608716965,2,2,черновая отделка,монолитный,2017,7,12,115,313
1004985774,694800,47900000,Астана,51.132491716584,71.376995658196,1,2,черновая отделка,монолитный,2020,14,16,65,62
1001313728,627740,23900000,Алматы,43.30829563419,76.840334999998,1,2.75,"не новый, но аккуратный ремонт Санузел совмещенный",монолитный,2017,3,5,4,175
695757114,327560,10000000,Актау,43.68943,51.177435,1,2,"не новый, но аккуратный ремонт Санузел совмещенный",кирпичный,2018,4,6,45,641
1010893735,524120,23000000,Астана,51.154861719445,71.521094698798,1,2.7,черновая отделка,кирпичный,2016,12,12,63,632
1011424577,891950,74000000,Алматы,43.267796317297,76.925256130626,1,2,свежий ремонт,монолитный,2024,8,12,73,31
1010393639,411150,19500000,Караганда,49.791189,73.090237,1,2,черновая отделка,кирпичный,1967,5,5,64,1406
1008981009,655500,42500000,Алматы,43.271876683944,76.946355195349,1,2,черновая отделка,монолитный,2022,10,13,45,1064
1011435883,487410,23600000,Астана,51.158588779281,71.505834745112,1,2.5,"не новый, но аккуратный ремонт",кирпичный,2011,9,10,54,5
1008855649,933800,230000000,Астана,51.120813755506,71.424500940921,1,2,свежий ремонт,монолитный,2023,2,25,6,74
1010284602,786360,39500000,Алматы,43.16974607729,76.872367858887,1,2.9,"не новый, но аккуратный ремонт",монолитный,2012,10,10,4,210
1010089220,746010,53500000,Астана,51.10182286931,71.442136694277,1,3.3,черновая отделка,кирпичный,2026,2,7,71,143
690477063,512760,71000000,Алматы,43.221549,76.79489,2,2.8,свежий ремонт Санузел 2 с/у и более,монолитный,2013,7,16,3,219
1011168155,638290,46000000,Астана,51.128143436751,71.371700763593,1,2,свежий ремонт,кирпичный,2024,2,9,58,209
1011014059,826100,40999999,Алматы,43.244657,76.914249,1,2.75,"не новый, но аккуратный ремонт Санузел совмещенный",панельный,1986,1,9,40,47
1010830516,632600,22500000,Алматы,43.254690552349,76.788768109964,1,2.9,черновая отделка,2025,2025,2,3,31,108
1010720862,865090,50000000,Алматы,43.234199799861,76.890832187055,1,2,черновая отделка,монолитный,2025,11,12,9,214
1010375245,633280,37500000,Алматы,43.274308899863,76.812221239678,1,2.8,черновая отделка,монолитный,2025,5,6,54,274
1009841766,626290,28000000,Алматы,43.294607007383,76.888502247031,1,2,черновая отделка,монолитный,2021,4,5,49,147
1009332414,788290,73000000,Алматы,43.204854,76.903568,1,2.8,свежий ремонт Санузел совмещенный,панельный,1988,3,9,71,251
1009175556,625320,41000000,Астана,51.129130893609,71.362274036631,1,2.8,черновая отделка,монолитный,2017,3,13,80,302
1008565942,827550,44000000,Алматы,43.288614411414,77.000030958433,1,2.85,свежий ремонт,монолитный,2024,1,6,44,12
1008540445,628050,39500000,Алматы,43.272666499128,76.829110439594,2,2.7,свежий ремонт,монолитный,2022,4,7,75,172
1008426509,579720,35500000,Алматы,43.239495,76.8274,1,2,"не новый, но аккуратный ремонт Санузел раздельный",монолитный,1998,4,12,55,178
1008006747,747720,31000000,Астана,51.102008945319,71.374082565198,1,2,черновая отделка,монолитный,2026,14,14,24,159
1007949846,758900,45900000,Астана,51.07820008307,71.42235633285,1,2,черновая отделка,монолитный,2021,4,12,63,58
689175736,745050,68000000,Астана,51.126053,71.393796,2,2,свежий ремонт,кирпичный,2022,6,10,90,171
1011151868,628000,30000000,Алматы,43.290812,76.950613,1,2.75,черновая отделка,иной,1960,1,1,57,310
1011058190,662660,63000000,Астана,51.096469028045,71.423908218282,2,2.7,"не новый, но аккуратный ремонт",кирпичный,2016,5,17,96,51
1010594593,339580,23000000,Тараз,42.885701,71.382558,1,2,"не новый, но аккуратный ремонт Балкон балкон Интернет через TV кабель",1989,1989,2,5,73,62
1009486043,755500,61500000,Алматы,43.245984627895,76.905297364418,1,2.7,"не новый, но аккуратный ремонт Санузел раздельный",кирпичный,1991,5,5,68,13
698426984,650040,18900000,Астана,51.107074345895,71.51176011366,1,2,черновая отделка,кирпичный,2025,12,12,43,212
1008661098,543600,37000000,Астана,51.184704,71.377204,1,2,свежий ремонт,кирпичный,2023,3,7,69,28
760682639,644210,57000000,Алматы,43.337679,76.970151,1,2.5,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1990,3,5,5,299
695147894,687330,68000000,Алматы,43.223684,76.960844,1,2.8,свежий ремонт Санузел совмещенный,панельный,1978,4,5,3,293
668914582,490340,69900000,Астана,51.122571,71.485101,2,2.98,"не новый, но аккуратный ремонт",кирпичный,2014,7,7,6,292
1010344492,802020,35000000,Астана,51.090920404516,71.491008125737,1,2,черновая отделка,монолитный,2026,6,7,5,233
1009911097,564030,29000000,Астана,51.114882,71.493176,1,2,черновая отделка,кирпичный,2020,3,9,35,341
1009896708,541420,22700000,Алматы,43.365413765022,76.928996981505,1,2.8,свежий ремонт Санузел совмещенный,монолитный,2025,6,9,5,212
1007447551,600590,17650000,Астана,51.108872967188,71.513314247131,1,2,черновая отделка,кирпичный,2026,12,12,05,110
1007311131,630170,33000000,Алматы,43.268222016836,76.869153043201,1,2.85,черновая отделка,Buta Legend,2025,6,7,5,113
1005083754,684680,22500000,Алматы,43.302279583064,76.995248794501,1,2,черновая отделка,монолитный,2025,3,7,50,326
1004462917,745000,145000000,Алматы,43.238024254284,76.873153060448,2,2,черновая отделка,монолитный,2012,10,12,5,61
1011439247,283660,13500000,Кызылорда,44.779877,65.53475,1,2,"не новый, но аккуратный ремонт Бывшее общежитие нет Возможен обмен Нет",2008,2008,1,5,47,1
1002001847,556030,28500000,Атырау,47.117007542445,51.843933693718,1,2,свежий ремонт,монолитный,2023,3,5,60,2469
683285116,872360,57000000,Алматы,43.215893518467,76.880411869337,1,2.74,черновая отделка,монолитный,2023,6,17,73,205
1010620892,728560,47500000,Алматы,43.218298294283,76.880121253562,1,2,"не новый, но аккуратный ремонт",монолитный,2008,7,17,5,153
1010949977,579840,25500000,Астана,51.167052,71.451656,1,2.65,свежий ремонт Санузел совмещенный,кирпичный,2021,4,9,41,336
1011439121,667150,28800000,Астана,51.124783194986,71.38471708554,1,2,свежий ремонт,монолитный,2023,2,18,42,1
1010136845,294380,14500000,Атырау,47.125748,51.9405,1,2,свежий ремонт Санузел совмещенный,панельный,1984,4,5,49,1593
1011076608,973040,34500000,Алматы,43.169922127565,76.874719185199,1,2.7,"не новый, но аккуратный ремонт",монолитный,2016,1,5,27,177
1010131508,718680,45000000,Астана,51.097679364643,71.386452913175,1,2,черновая отделка,монолитный,2022,5,15,67,209
682412480,685720,22500000,Алматы,43.21745,76.779205,1,2.7,свежий ремонт Санузел совмещенный,монолитный,2022,6,10,31,203
1010457744,794320,19500000,Алматыпоказать на карте,43.173158,76.787389,1,2,черновая отделка,монолитный,2026,4,9,30,18
1010000223,635260,23500000,Астана,51.12072401764,71.500202849476,1,2.7,"не новый, но аккуратный ремонт",кирпичный,2021,9,9,40,26
1009687716,746470,22900000,Астана,51.143446789538,71.363585584926,1,2,черновая отделка,монолитный,2027,11,17,41,135
1009640297,460020,30500000,Астана,51.158235,71.483645,1,2.8,черновая отделка,панельный,2020,3,12,4,255
1009535704,830270,80000000,Астана,51.107593,71.4321,2,2,черновая отделка,монолитный,2023,6,8,89,22
760852300,631660,45000000,Алматы,43.275740428352,76.816238557867,1,2,свежий ремонт,монолитный,2024,11,12,60,42
699890921,610500,28500000,Алматы,43.34594,77.004386,1,2,черновая отделка,кирпичный,1967,1,2,7,108
1010786185,648980,57000000,Алматы,43.166971,76.877157,1,2.9,свежий ремонт Санузел совмещенный Квартира меблирована полностью,2024,2024,2,3,4,42
1010588119,684370,37500000,Астана,51.097559,71.433232,1,2.7,черновая отделка,кирпичный,2018,4,5,65,307
1010453638,646950,35500000,Алматы,43.217147,76.773932,1,2.7,"не новый, но аккуратный ремонт",монолитный,2022,8,10,61,155
1009057119,769260,42900000,Астана,51.098357,71.451126,1,2,черновая отделка,монолитный,2022,14,14,48,201
1004056194,649300,42000000,Алматы,43.3171,76.913979,1,2.8,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1985,1,5,62,273
1003919572,685720,45500000,Алматы,43.183578948913,76.856551668888,1,3.2,свежий ремонт,монолитный,2023,3,3,5,22
1003537137,818400,64000000,Алматы,43.217386449502,76.882022583141,1,2,черновая отделка,монолитный,2022,3,10,70,279
1009452711,568770,28257600,Астана,51.169805203563,71.377643853351,1,2,черновая отделка,монолитный,2026,9,9,87,388
1009810007,903580,143000000,Алматы,43.226717269996,76.937085340764,2,2,свежий ремонт,монолитный,2020,9,19,87,1243
1007677918,196400,9000000,Темиртау,50.05532,72.963386,1,2.5,черновая отделка,панельный,1972,1,5,1,4377
1009637935,970720,65000000,Алматы,43.230211408279,76.884643620128,1,2.7,свежий ремонт,монолитный,2017,11,12,65,1943
1011372313,433370,33000000,Астана,51.166233,71.401494,1,2.5,черновая отделка,2000,2000,1,5,7,199
1009600733,318370,12500000,Уральск,51.232552999478,51.443998450958,1,2.5,требует ремонта Санузел раздельный,панельный,1974,4,5,62,2873
695382393,287200,19000000,Темиртау,50.055563,72.981379,1,2,черновая отделка,1995,1995,4,6,63,3630
761390373,513330,14000000,Актау,43.682722299535,51.142195018632,1,2,черновая отделка,OTYRAR CITY,2021,3,10,46,1906
1006622975,655500,47000000,Алматы,43.288447548674,76.949766920982,1,2.7,черновая отделка,монолитный,2022,11,13,58,1337
693357216,428210,35500000,Астана,51.153456,71.502869,1,2.7,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1994,6,6,9,213
1008897625,797790,27000000,Алматы,43.22171303966,76.886867821328,1,2.7,черновая отделка,монолитный,2025,8,14,1,195
1005798117,831060,71000000,Алматы,43.259007876649,76.928361089852,1,2.8,свежий ремонт,монолитный,2015,14,15,75,167
760851323,612920,25000000,Астана,51.159749559761,71.501250779814,1,2.7,черновая отделка,панельный,2021,8,12,37,150
697780380,855630,26000000,Алматы,43.21519,76.900361,1,2,"не новый, но аккуратный ремонт Санузел совмещенный",панельный,1979,1,5,8,135
682043973,493480,28000000,Алматы,43.297664771908,76.895389647147,1,2,свежий ремонт,монолитный,2021,2,8,57,222
663668920,889350,42500000,Алматы,43.208271790082,76.860916288075,1,2.8,свежий ремонт Санузел совмещенный,монолитный,2006,6,10,7,141
1010775486,544020,21000000,Астана,51.119761,71.466182,1,2,черновая отделка,монолитный,2011,7,22,36,284
1008622359,726980,32000000,Астана,51.125147345,71.383665181336,1,2,свежий ремонт,монолитный,2023,12,18,42,78
698966429,475040,85000000,Астана,51.161866523218,71.408458778813,2,3.2,свежий ремонт,кирпичный,2017,20,20,111,53
698504612,676110,42427200,Астана,51.156496948061,71.370783698425,1,2,черновая отделка,кирпичный,2025,11,12,39,228
686572309,571710,31500000,Астана,51.116069219309,71.431169917705,1,2.7,свежий ремонт,монолитный,2011,3,14,58,21
1008930560,787170,67500000,Астана,51.13566811896,71.381626647518,2,2,свежий ремонт,монолитный,2023,11,16,85,106
1008823226,779030,71800000,Алматы,43.195561,76.888575,1,2.8,черновая отделка,панельный,1989,6,9,2,135
690101987,787270,68000000,Алматы,43.250849,76.958428,1,2,свежий ремонт Санузел совмещенный,кирпичный,1987,1,5,65,246
1001140097,523100,45000000,Астана,51.165116168399,71.561158585962,2,2.8,"не новый, но аккуратный ремонт Санузел 2 с/у и более",кирпичный,2011,3,10,4,326
681153746,638170,57000000,Алматы,43.302000040969,76.998416876862,2,2.7,свежий ремонт,монолитный,2022,2,7,7,159
1010972194,764120,75000000,Алматы,43.271667,76.815084,2,2,требует ремонта,иной,2026,4,6,107,51
1010733375,655640,31600000,Астана,51.112761,71.541245,1,2.8,черновая отделка,кирпичный,2022,3,7,95,350
1010453885,938700,41000000,Алматы,43.271876683944,76.946355195349,1,2.75,черновая отделка,монолитный,2022,6,13,1,91
1010401142,507140,31500000,Астана,51.163450206639,71.459676107042,2,2.7,"не новый, но аккуратный ремонт",монолитный,2013,6,17,9,206
1009746799,667260,19500000,Алматы,43.305057898418,76.995926638252,1,2.85,черновая отделка,монолитный,2025,1,6,8,134
1008732132,617910,37500000,Алматы,43.299384749366,76.833592057174,1,2,черновая отделка,монолитный,2024,1,6,70,63
1006888004,694800,45500000,Астана,51.134283,71.381633,1,2,черновая отделка,монолитный,2020,6,18,65,268
1005934827,891950,60000000,Алматы,43.261202895629,76.90232333489,1,2.75,свежий ремонт,монолитный,2024,12,12,76,219
1011438492,627740,23500000,Алматы,43.254782,76.817563,1,2,черновая отделка,монолитный,2017,10,13,5,0
1011007169,927640,64000000,Астанапоказать на карте,51.08577,71.465895,1,2,черновая отделка,монолитный,2026,9,9,48,89
1008203976,600590,26500000,Астанапоказать на карте,51.102971889984,71.349740264599,1,2,черновая отделка,кирпичный,2026,3,12,48,538
1009000421,813500,53500000,Астанапоказать на карте,51.080006943439,71.431158333797,1,2,черновая отделка,монолитный,2026,11,12,3,395
1006439896,813500,85000000,Астанапоказать на карте,51.086704,71.408897,1,2,черновая отделка,монолитный,2026,14,20,98,1575
1010981626,591210,13500000,Астана,51.141127,71.508106,1,2,черновая отделка,Арыстан,2024,20,24,29,743
760639247,728220,35000000,Алматы,43.269456086894,76.943603214218,1,2,"не новый, но аккуратный ремонт Санузел раздельный",панельный,1966,2,4,46,334
1010930306,848380,117000000,Астана,51.084257981996,71.445136070033,2,3.3,свежий ремонт,монолитный,2024,9,9,103,230
1010915093,961640,85000000,Алматы,43.255828119543,76.980167151314,2,2,свежий ремонт Санузел 2 с/у и более,монолитный,2025,7,8,82,239
1010066202,627520,65600000,Астана,51.139932018991,71.385895258104,2,2,свежий ремонт,кирпичный,2019,11,16,93,258
1009205759,685720,33500000,Алматы,43.189531588531,76.82246981586,1,2.8,свежий ремонт,монолитный,2022,2,9,7,306
761500090,559490,18400000,Астана,51.180712,71.358717,1,2.7,черновая отделка,кирпичный,2025,2,5,2,67
760410519,684680,36000000,Алматы,43.306176881777,77.003849118126,1,2.85,черновая отделка,монолитный,2023,3,5,67,39
699448265,738870,53000000,Алматы,43.230752012711,76.831365202899,1,2.8,"не новый, но аккуратный ремонт",монолитный,2014,10,13,9,214
698566595,761110,76500000,Астана,51.098058309585,71.43416082537,2,2,свежий ремонт,кирпичный,2024,2,10,105,294
677305517,555740,76000000,Астана,51.131785,71.437831,2,3.2,черновая отделка,монолитный,2010,3,10,144,197
1009952425,769260,56000000,Астана,51.126448951144,71.401509197515,1,2,"не новый, но аккуратный ремонт",монолитный,2022,17,20,53,185
1009702545,627520,69500000,Астана,51.142044267613,71.389604917167,2,2,черновая отделка,кирпичный,2019,5,8,101,73
1009046677,885750,46900000,Алматыпоказать на карте,43.347252,77.088818,2,2,черновая отделка,монолитный,2025,1,3,93,75
1007938139,903150,90000000,Алматы,43.19975072842,76.899854634319,1,2,свежий ремонт,монолитный,2023,8,20,76,321
1007907895,684680,23500000,Алматы,43.323802736729,77.016923310689,1,2.85,черновая отделка,монолитный,2025,5,9,24,133
1007416524,879740,44000000,Алматы,43.288959261547,76.999752008694,1,2,свежий ремонт,монолитный,2024,6,6,5,16
1004591706,694800,33000000,Астана,51.124256,71.394011,1,2.7,"не новый, но аккуратный ремонт",монолитный,2020,3,8,51,147
1007681848,653470,28500000,Алматы,43.208809663325,76.869042031626,1,2.7,свежий ремонт Санузел совмещенный,панельный,1966,4,4,2,95
1008909074,629880,37000000,Астана,51.136074249041,71.386163933867,1,2,черновая отделка,GreenLine.Viva,2024,4,9,43,945
1010066202,627520,65600000,Астана,51.139932018991,71.385895258104,2,2,свежий ремонт,кирпичный,2019,11,16,93,258
1009205759,685720,33500000,Алматы,43.189531588531,76.82246981586,1,2.8,свежий ремонт,монолитный,2022,2,9,7,306
761500090,559490,18400000,Астана,51.180712,71.358717,1,2.7,черновая отделка,кирпичный,2025,2,5,2,70
760410519,684680,36000000,Алматы,43.306176881777,77.003849118126,1,2.85,черновая отделка,монолитный,2023,3,5,67,39
699448265,738870,53000000,Алматы,43.230752012711,76.831365202899,1,2.8,"не новый, но аккуратный ремонт",монолитный,2014,10,13,9,214
698566595,761110,76500000,Астана,51.098058309585,71.43416082537,2,2,свежий ремонт,кирпичный,2024,2,10,105,294
677305517,555740,76000000,Астана,51.131785,71.437831,2,3.2,черновая отделка,монолитный,2010,3,10,144,197
1009952425,769260,56000000,Астана,51.126448951144,71.401509197515,1,2,"не новый, но аккуратный ремонт",монолитный,2022,17,20,53,185
1009702545,627520,69500000,Астана,51.142044267613,71.389604917167,2,2,черновая отделка,кирпичный,2019,5,8,101,73
1004340495,402860,23000000,Астана,51.15426671442,71.501237517859,1,2,"не новый, но аккуратный ремонт Санузел совмещенный",кирпичный,1990,2,5,9,6265
667518628,552160,27000000,Алматы,43.345357,76.990067,1,2,черновая отделка,кирпичный,1965,1,3,42,241
663668920,889350,42500000,Алматы,43.208271790082,76.860916288075,1,2.8,свежий ремонт Санузел совмещенный,монолитный,2006,6,10,7,143
760262492,563300,39000000,Астана,51.134849253084,71.36751659259,2,2.7,"не новый, но аккуратный ремонт",кирпичный,2016,9,9,95,246
